575.000 TL,Citroen,C1,1.0 SX Sensodrive,2011,45.000 km,Yarı Otomatik,Benzin,Hatchback/5,998 cc,69 hp,Önden Çekiş,"4,6 lt",35 lt,Tamamı orjinal
787.500 TL,Ford,Focus,1.6 Ti-VCT Titanium,2013,112.000 km,Yarı Otomatik,Benzin,Hatchback/5,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,Tamamı orjinal
1.275.000 TL,Skoda,SuperB,1.6 TDI Style,2019,179.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,1 lt",66 lt,Tamamı orjinal
485.000 TL,Hyundai,Getz,1.3 GLS,2004,153.000 km,Düz,LPG & Benzin,Hatchback/5,1341 cc,82 hp,Önden Çekiş,"6,2 lt",45 lt,"1 değişen, 10 boyalı"
495.000 TL,Renault,Clio,1.4 Dynamique,2004,38.000 km,Düz,Benzin,Hatchback/3,1390 cc,98 hp,Önden Çekiş,"6,7 lt",50 lt,Tamamı orjinal
312.500 TL,Renault,R 12,Toros,2000,57.500 km,Düz,LPG & Benzin,Station wagon,1397 cc,72 hp,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Galeriden
610.000 TL,Citroen,C-Elysee,1.6 HDi Exclusive,2014,48.255 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,1 lt",48 lt,Tamamı orjinal
610.000 TL,Renault,Megane,1.5 dCi Privilege,2011,252.300 km,Düz,Dizel,Hatchback/5,1461 cc,105 hp,Önden Çekiş,"4,5 lt",60 lt,"2 değişen, 3 boyalı"
887.500 TL,Renault,Megane,1.5 dCi Touch,2018,119.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,3 boyalı
1.475.000 TL,Peugeot,508,1.5 BlueHDI Prime,2022,17.367 km,Otomatik,Dizel,Sedan,1499 cc,130 hp,Önden Çekiş,"3,8 lt",55 lt,Tamamı orjinal
959.000 TL,Opel,Astra,1.6 CDTI Dynamic,2018,126.000 km,Otomatik,Dizel,Hatchback/5,1598 cc,136 hp,Önden Çekiş,"4,6 lt",52 lt,Belirtilmemiş
721.000 TL,Renault,Clio,1.0 TCe Icon,2022,3.000 km,Otomatik,Benzin,Hatchback/5,999 cc,90 hp,Önden Çekiş,5 lt,42 lt,Belirtilmemiş
378.000 TL,Renault,Clio,1.4 Authentique,2004,130.000 km,Düz,Benzin,Sedan,1390 cc,75 hp,Önden Çekiş,"7,1 lt",50 lt,7 boyalı
825.000 TL,Marka:,Seri:,Model:,Yıl:,Kilometre:,Vites Tipi:,Yakıt Tipi:,Kasa Tipi:,Motor Hacmi:,Motor Gücü:,Çekiş:,Ort. Yakıt Tüketimi:,Yakıt Deposu:,Boya-değişen:
975.000 TL,Renault,Megane,1.5 dCi Touch,2018,133.500 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Tamamı orjinal
152.000 TL,Renault,R 9,1.4 Broadway,1993,285.000 km,Otomatik,LPG & Benzin,Sedan,1398 cc,83 hp,Önden Çekiş,47 lt,Belirtilmemiş,Takasa Uygun
880.000 TL,BMW,5 Serisi,520d Premium,2008,260.000 km,Otomatik,Dizel,Sedan,1995 cc,177 hp,Arkadan İtiş,"6,1 lt",70 lt,"3 değişen, 1 boyalı"
1.200.000 TL,Renault,Megane,1.5 dCi Icon,2018,94.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,Tamamı orjinal
1.600.000 TL,BMW,3 Serisi,320i ED 40th Year Edition,2015,209.000 km,Otomatik,Benzin,Sedan,1598 cc,170 hp,Arkadan İtiş,"5,3 lt",60 lt,2 boyalı
245.000 TL,Volkswagen,Polo,1.6 Classic,1997,275.000 km,Düz,LPG & Benzin,Sedan,1595 cc,100 hp,Önden Çekiş,"7,4 lt",45 lt,"2 değişen, 8 boyalı"
455.000 TL,Hyundai,Accent Era,1.5 CRDi-VGT Team,2011,230.000 km,Düz,Dizel,Sedan,1493 cc,110 hp,Önden Çekiş,"4,6 lt",45 lt,2 boyalı
275.000 TL,Fiat,Palio,1.6 HL,1999,265.000 km,Düz,LPG & Benzin,Hatchback/5,1601 - 1800 cm3,101 - 125 HP,Arkadan İtiş,Belirtilmemiş,Takasa Uygun,Galeriden
885.000 TL,Peugeot,508,1.6 e-HDi Active,2014,133.000 km,Yarı Otomatik,Dizel,Sedan,1560 cc,117 hp,Önden Çekiş,4 lt,72 lt,Tamamı orjinal
575.000 TL,Renault,Fluence,1.5 dCi Joy,2013,230.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,"2 değişen, 3 boyalı"
1.225.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,310.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,1 boyalı
1.950.000 TL,Audi,A6,A6 Sedan 2.0 TDI Quattro,2016,268.000 km,Yarı Otomatik,Dizel,Sedan,1968 cc,190 hp,4WD (Sürekli),"4,4 lt",65 lt,6 boyalı
795.750 TL,Renault,Clio,1.5 dCi Icon,2019,98.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,4 boyalı
885.000 TL,Volkswagen,Passat,1.4 TSi BlueMotion Trendline,2015,283.000 km,Düz,Benzin,Sedan,1395 cc,125 hp,Önden Çekiş,"5,3 lt",66 lt,Belirtilmemiş
341.000 TL,Renault,Clio,1.4 RXT,2001,246.500 km,Düz,LPG & Benzin,Hatchback/5,1390 cc,98 hp,Önden Çekiş,"6,7 lt",50 lt,"1 değişen, 10 boyalı"
599.000 TL,Citroen,C-Elysee,1.6 HDi Attraction,2016,92.408 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,3 lt",48 lt,Tamamı orjinal
729.900 TL,Dacia,Lodgy,1.5 BlueDCI Laureate,2019,154.641 km,Düz,Dizel,MPV,1461 cc,95 hp,Önden Çekiş,"4,2 lt",50 lt,1 değişen
741.900 TL,Honda,Civic,1.6 i-VTEC Elegance,2009,128.000 km,Düz,Benzin,Sedan,1595 cc,125 hp,Önden Çekiş,"6,7 lt",50 lt,Belirtilmemiş
1.295.000 TL,Volkswagen,Golf,1.5 TSi Comfortline,2020,40.000 km,Yarı Otomatik,Benzin,Hatchback/5,1498 cc,150 hp,Önden Çekiş,"5,1 lt",50 lt,Tamamı orjinal
2.020.000 TL,Mercedes - Benz,CLS,350 CDI Innovation Sport,2013,294.000 km,Otomatik,Dizel,Coupe,2987 cc,265 hp,4WD (Sürekli),"6,9 lt",59 lt,Belirtilmemiş
690.000 TL,Volkswagen,Passat,2.0 TDi Comfortline,2008,380.000 km,Yarı Otomatik,Dizel,Sedan,1968 cc,170 hp,Önden Çekiş,"6,5 lt",70 lt,Tamamı orjinal
665.000 TL,Renault,Fluence,1.5 dCi Touch,2015,175.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,Belirtilmemiş
510.000 TL,Toyota,Corolla,1.6 Terra Special,2005,233.000 km,Düz,LPG & Benzin,Sedan,1201 - 1400 cm3,151 - 175 HP,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Galeriden
489.900 TL,Opel,Corsa,1.4 Twinport Enjoy,2012,135.000 km,Düz,LPG & Benzin,Hatchback/5,1364 cc,100 hp,Önden Çekiş,"5,5 lt",45 lt,Belirtilmemiş
538.000 TL,Renault,Symbol,1.5 dCi Joy,2017,220.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"3,9 lt",50 lt,"1 değişen, 3 boyalı"
628.750 TL,Renault,Fluence,1.5 dCi Extreme,2011,146.000 km,Düz,Dizel,Sedan,1461 cc,85 hp,Önden Çekiş,"4,5 lt",60 lt,Tamamı orjinal
680.000 TL,Toyota,Corolla,1.4 D-4D Comfort Extra,2011,84.000 km,Düz,Dizel,Sedan,1364 cc,101 - 125 HP,Önden Çekiş,"4,9 lt",55 lt,"1 değişen, 4 boyalı"
707.500 TL,Renault,Megane,1.5 dCi Privilege,2012,155.000 km,Düz,Dizel,Hatchback/5,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Tamamı orjinal
885.000 TL,Volkswagen,Golf,1.6 TDi BlueMotion Highline,2013,204.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,4 boyalı
405.000 TL,Hyundai,i20,1.4 CRDi Jump,2014,189.000 km,Düz,Dizel,Hatchback/5,1396 cc,90 hp,Önden Çekiş,"3,9 lt",45 lt,Belirtilmemiş
959.000 TL,Renault,Megane,1.5 dCi Icon,2018,125.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,2 boyalı
1.690.000 TL,BMW,5 Serisi,525d xDrive Executive M Sport,2014,241.000 km,Otomatik,Dizel,Sedan,1995 cc,218 hp,4WD (Sürekli),"5,1 lt",70 lt,Tamamı orjinal
615.000 TL,Fiat,Egea,1.3 Multijet Easy Plus,2019,178.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,1 lt",45 lt,Belirtilmemiş
510.000 TL,Hyundai,Getz,1.4 DOHC Start,2010,129.000 km,Düz,LPG & Benzin,Hatchback/5,1399 cc,97 hp,Önden Çekiş,6 lt,45 lt,Tamamı orjinal
875.000 TL,Seat,Leon,1.6 TDI Style,2017,128.000 km,Düz,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,4 lt,50 lt,Belirtilmemiş
855.000 TL,Seat,Leon,1.4 TSI FR,2016,192.000 km,Yarı Otomatik,Benzin,Hatchback/5,1395 cc,150 hp,Önden Çekiş,"5,6 lt",50 lt,Belirtilmemiş
665.000 TL,Renault,Fluence,1.5 dCi Touch,2015,210.000 km,Düz,Dizel,Sedan,1461 cc,90 hp,Önden Çekiş,"4,5 lt",60 lt,1 boyalı
475.000 TL,Renault,Megane,1.5 dCi Expression Plus,2008,230.000 km,Yarı Otomatik,Dizel,Sedan,1401 - 1600 cm3,101 - 125 HP,Önden Çekiş,Belirtilmemiş,Takasa Uygun,Galeriden
1.186.000 TL,BMW,3 Serisi,320d Techno Plus,2014,275.395 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,"4,4 lt",57 lt,"2 değişen, 4 boyalı"
2.750.000 TL,Mercedes - Benz,C,C 200 AMG,2022,19.000 km,Otomatik,Benzin,Sedan,1497 cc,184 hp,4WD (Sürekli),"6,7 lt",41 lt,Tamamı orjinal
255.000 TL,Dacia,Solenza,1.4 Prima,2004,141.000 km,Düz,Benzin,Sedan,1390 cc,75 hp,Önden Çekiş,"6,7 lt",50 lt,"1 değişen, 1 boyalı"
785.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2013,210.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",70 lt,"2 değişen, 6 boyalı"
870.000 TL,Honda,Civic,1.6 i-VTEC ECO Elegance,2017,216.000 km,Yarı Otomatik,LPG & Benzin,Sedan,1597 cc,125 hp,Önden Çekiş,"6,7 lt",47 lt,"3 değişen, 1 boyalı"
397.500 TL,Ford,Fiesta,1.4 TDCi Comfort,2006,201.000 km,Düz,Dizel,Hatchback/5,1399 cc,68 hp,Önden Çekiş,"4,3 lt",45 lt,1 değişen
469.000 TL,Renault,Fluence,1.5 dCi Business,2012,249.900 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
1.032.000 TL,Renault,Megane,1.5 Blue DCI Icon,2019,56.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,115 hp,Önden Çekiş,"4,2 lt",49 lt,2 boyalı
223.000 TL,Hyundai,Accent,1.3 LS,1997,245.000 km,Düz,LPG & Benzin,Sedan,1201 - 1400 cm3,51 - 75 HP,Önden Çekiş,Belirtilmemiş,Takasa Uygun Değil,Galeriden
357.000 TL,Renault,Clio,1.2 Authentique,2004,248.000 km,Düz,Benzin,Hatchback/3,1149 cc,75 hp,Önden Çekiş,"5,9 lt",50 lt,Belirtilmemiş
671.500 TL,Dacia,Sandero,0.9 TCe Stepway Easy-R,2016,75.000 km,Yarı Otomatik,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,"5,1 lt",50 lt,Belirtilmemiş
1.039.000 TL,Renault,Megane,1.3 TCe Joy Comfort,2022,33.000 km,Otomatik,Benzin,Sedan,1332 cc,140 hp,Önden Çekiş,"5,7 lt",50 lt,1 boyalı
1.310.000 TL,Toyota,Corolla,1.8 Hybrid Flame X-Pack,2021,22.000 km,Otomatik,Hibrit,Hatchback/5,1798 cc,98 hp,Önden Çekiş,"3,5 lt",43 lt,Belirtilmemiş
658.000 TL,Hyundai,i20,1.4 CVVT Sense,2014,92.000 km,Otomatik,Benzin,Hatchback/5,1396 cc,100 hp,Önden Çekiş,6 lt,45 lt,Belirtilmemiş
1.270.000 TL,Honda,Civic,1.6 i-VTEC ECO Elegance,2020,36.000 km,Yarı Otomatik,LPG & Benzin,Sedan,1597 cc,125 hp,Önden Çekiş,"6,3 lt",46 lt,Tamamı orjinal
650.000 TL,Hyundai,Accent Blue,1.6 CRDI Mode Plus,2017,155.000 km,Yarı Otomatik,Dizel,Sedan,1582 cc,136 hp,Önden Çekiş,"4,6 lt",43 lt,3 boyalı
808.950 TL,Honda,Civic,1.6 i-VTEC Eco Premium,2014,124.000 km,Otomatik,LPG & Benzin,Sedan,1598 cc,125 hp,Önden Çekiş,"6,7 lt",50 lt,Tamamı orjinal
1.860.000 TL,Mercedes - Benz,E,220 CDI Start,2011,112.000 km,Otomatik,Dizel,Sedan,2143 cc,170 hp,Arkadan İtiş,"6,2 lt",59 lt,Tamamı orjinal
732.000 TL,Volkswagen,Polo,1.4 Chrome Edition,2014,92.000 km,Yarı Otomatik,Benzin,Hatchback/5,1390 cc,85 hp,Önden Çekiş,"5,8 lt",45 lt,"1 değişen, 1 boyalı"
1.140.000 TL,BMW,3 Serisi,320d Comfort,2012,185.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,"5,3 lt",60 lt,Tamamı orjinal
1.235.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,268.000 km,Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
840.000 TL,Seat,Leon,1.6 TDI CR Style,2014,167.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"3,9 lt",50 lt,Belirtilmemiş
850.000 TL,Audi,A3,A3 Sportback 1.6 TDI Attraction,2012,191.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"4,3 lt",55 lt,4 boyalı
1.069.000 TL,Renault,Megane,1.5 dCi Icon,2019,90.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,3 boyalı
745.000 TL,Skoda,Fabia,1.4 TDI Style,2015,182.000 km,Yarı Otomatik,Dizel,Hatchback/5,1422 cc,90 hp,Önden Çekiş,"3,6 lt",45 lt,"1 değişen, 3 boyalı"
639.000 TL,Dacia,Sandero,0.9 TCe Stepway,2018,91.913 km,Düz,Benzin,Hatchback/5,898 cc,90 hp,Önden Çekiş,"5,1 lt",50 lt,Tamamı orjinal
694.000 TL,Seat,Toledo,1.6 TDI Style,2013,78.534 km,Düz,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"4,4 lt",55 lt,Tamamı orjinal
630.000 TL,Skoda,Fabia,1.0 GreenTec Ambition,2016,84.788 km,Düz,LPG & Benzin,Hatchback/5,999 cc,75 hp,Önden Çekiş,"4,8 lt",45 lt,Tamamı orjinal
630.000 TL,Skoda,Fabia,1.0 GreenTec Ambition,2017,81.997 km,Düz,Benzin,Hatchback/5,999 cc,75 hp,Önden Çekiş,"4,8 lt",45 lt,Tamamı orjinal
725.000 TL,Volkswagen,Polo,1.4 Comfortline,2013,51.869 km,Yarı Otomatik,Benzin,Hatchback/5,1390 cc,85 hp,Önden Çekiş,"5,8 lt",45 lt,Tamamı orjinal
704.000 TL,Citroen,C3,1.6 BlueHDI Feel,2017,87.947 km,Düz,Dizel,Hatchback/5,1560 cc,76 hp,Önden Çekiş,"3,6 lt",42 lt,Tamamı orjinal
825.000 TL,Volkswagen,Jetta,1.6 TDi Highline,2013,281.000 km,Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş
565.000 TL,Ford,C-Max,1.6 TDCi Titanium,2012,328.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,"4,6 lt",53 lt,3 boyalı
818.000 TL,Volkswagen,Jetta,1.2 TSi BlueMotion Comfortline,2016,113.027 km,Düz,Benzin,Sedan,1197 cc,105 hp,Önden Çekiş,5 lt,55 lt,Tamamı orjinal
970.000 TL,BMW,1 Serisi,116i Joy Edition,2014,78.000 km,Otomatik,Benzin,Hatchback/5,1598 cc,136 hp,Arkadan İtiş,"5,7 lt",52 lt,Tamamı orjinal
550.000 TL,Hyundai,i10,1.0 D-CVVT Style,2014,78.000 km,Düz,Benzin,Hatchback/5,998 cc,65 hp,Önden Çekiş,"5,1 lt",40 lt,Tamamı orjinal
447.000 TL,Fiat,Linea,1.3 Multijet Urban,2014,193.000 km,Düz,Dizel,Sedan,1248 cc,95 hp,Önden Çekiş,"4,9 lt",45 lt,Belirtilmemiş
1.195.000 TL,Volkswagen,Golf,1.6 TDi BlueMotion Comfortline,2019,89.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,115 hp,Önden Çekiş,"4,2 lt",50 lt,Tamamı orjinal
465.000 TL,Skoda,Octavia,1.6 Tour,2007,265.000 km,Düz,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,"7,1 lt",55 lt,"1 değişen, 5 boyalı"
325.000 TL,Renault,Clio,1.4 Authentique,2005,335.000 km,Düz,LPG & Benzin,Sedan,1390 cc,75 hp,Önden Çekiş,"7,1 lt",50 lt,"1 değişen, 8 boyalı"
635.000 TL,Audi,A3,A3 Sportback 1.4 TFSI Attraction,2008,250.000 km,Düz,LPG & Benzin,Hatchback/5,1390 cc,125 hp,Önden Çekiş,6 lt,55 lt,"2 değişen, 2 boyalı"
555.000 TL,Seat,Leon,1.6 TDI CR Style,2012,164.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş
1.150.000 TL,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2015,167.000 km,Düz,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,66 lt,Belirtilmemiş
765.500 TL,Kia,Picanto,1.0 MPI,2020,10.994 km,Otomatik,Benzin,Hatchback/5,998 cc,67 hp,Önden Çekiş,"5,3 lt",35 lt,Belirtilmemiş
901.900 TL,Toyota,Auris,1.6 Premium,2015,83.000 km,Otomatik,Benzin,Hatchback/5,1598 cc,132 hp,Önden Çekiş,"5,7 lt",50 lt,1 değişen
840.000 TL,Fiat,Egea,1.6 Multijet Lounge Plus,2016,96.000 km,Düz,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"3,7 lt",50 lt,Tamamı orjinal
520.000 TL,Volkswagen,Golf,1.6 Pacific,2003,245.000 km,Otomatik,LPG & Benzin,Hatchback/5,1595 cc,102 hp,Önden Çekiş,8 lt,55 lt,2 boyalı
795.000 TL,Renault,Taliant,1.0 Tce Joy,2021,28.000 km,Otomatik,Benzin,Sedan,999 cc,90 hp,Önden Çekiş,"6,1 lt",50 lt,Tamamı orjinal
455.600 TL,Volkswagen,Bora,1.6 Primeline,2003,235.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,"6,9 lt",55 lt,"2 değişen, 6 boyalı"
513.250 TL,Opel,Corsa,1.2 Twinport Essentia,2012,212.000 km,Düz,Benzin,Hatchback/5,1229 cc,85 hp,Önden Çekiş,"5,3 lt",45 lt,Belirtilmemiş
575.000 TL,Volkswagen,Passat Variant,2.0 TDi Comfortline,2008,370.000 km,Yarı Otomatik,Dizel,Station wagon,1968 cc,140 hp,Önden Çekiş,"6,5 lt",70 lt,"2 değişen, 5 boyalı"
910.000 TL,Volkswagen,Golf,1.4 TSi Highline,2015,116.000 km,Düz,Benzin,Hatchback/5,1395 cc,125 hp,Önden Çekiş,"5,2 lt",50 lt,Belirtilmemiş
619.000 TL,Lancia,Delta,1.6 MJet,2011,152.000 km,Yarı Otomatik,Dizel,Hatchback/5,1598 cc,120 hp,Önden Çekiş,"4,6 lt",58 lt,Belirtilmemiş
148.000 TL,Tofaş,Doğan,S,1994,120.000 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,"6,5 lt",50 lt,"1 değişen, 12 boyalı"
575.000 TL,Opel,Astra,1.3 CDTI Edition,2012,203.000 km,Düz,Dizel,Hatchback/5,1248 cc,95 hp,Önden Çekiş,"4,1 lt",56 lt,Belirtilmemiş
725.000 TL,Renault,Megane,1.5 dCi Icon,2017,204.000 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"3,8 lt",49 lt,"2 değişen, 3 boyalı"
725.000 TL,Honda,Civic,1.6 i-VTEC Elegance,2011,165.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,125 hp,Önden Çekiş,"7,1 lt",50 lt,"2 değişen, 4 boyalı"
712.000 TL,Mercedes - Benz,E,200 Kompressor Avantgarde,2000,298.000 km,Otomatik,LPG & Benzin,Sedan,1998 cc,163 hp,Arkadan İtiş,"9,9 lt",65 lt,"1 değişen, 12 boyalı"
579.000 TL,Hyundai,i20,1.4 CRDi Jump,2017,254.000 km,Düz,Dizel,Hatchback/5,1396 cc,90 hp,Önden Çekiş,"4,3 lt",45 lt,Belirtilmemiş
1.855.000 TL,Mercedes - Benz,C,C 180 AMG,2016,120.000 km,Otomatik,Benzin,Coupe,1595 cc,156 hp,Arkadan İtiş,"5,4 lt",41 lt,2 boyalı
457.500 TL,Ford,Fiesta,1.6 Comfort,2005,110.000 km,Otomatik,LPG & Benzin,Hatchback/5,1596 cc,100 hp,Önden Çekiş,"7,4 lt",45 lt,"2 değişen, 3 boyalı"
325.000 TL,Opel,Corsa,1.4 Comfort,2001,243.000 km,Düz,LPG & Benzin,Hatchback/3,1389 cc,90 hp,Önden Çekiş,"7,2 lt",44 lt,2 değişen
700.000 TL,Renault,Fluence,1.5 dCi Touch,2015,149.500 km,Yarı Otomatik,Dizel,Sedan,1461 cc,110 hp,Önden Çekiş,"4,4 lt",60 lt,Belirtilmemiş
360.000 TL,Renault,Megane,1.5 dCi Dynamique,2005,255.000 km,Düz,Dizel,Sedan,1461 cc,80 hp,Önden Çekiş,"4,6 lt",60 lt,"2 değişen, 10 boyalı"
361.500 TL,Toyota,Corolla,1.6 Terra Special,2000,325.000 km,Düz,LPG & Benzin,Sedan,1598 cc,110 hp,Önden Çekiş,7 lt,50 lt,"3 değişen, 8 boyalı"
485.000 TL,Ford,Focus,1.6 Comfort,2006,280.000 km,Düz,LPG & Benzin,Sedan,1596 cc,100 hp,Önden Çekiş,"6,8 lt",55 lt,7 boyalı
828.500 TL,Volkswagen,Jetta,1.6 TDi Trendline,2015,150.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,1 değişen
463.500 TL,Opel,Vectra,1.6 Comfort,2004,250.000 km,Düz,LPG & Benzin,Hatchback/5,1598 cc,100 hp,Önden Çekiş,"7,5 lt",61 lt,2 boyalı
1.299.750 TL,Volkswagen,Passat,1.6 TDi BlueMotion Impression,2017,105.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,120 hp,Önden Çekiş,4 lt,59 lt,Tamamı orjinal
425.000 TL,Opel,Vectra,1.6 Comfort,2004,240.000 km,Düz,LPG & Benzin,Sedan,1598 cc,100 hp,Önden Çekiş,"7,5 lt",61 lt,Belirtilmemiş
450.000 TL,Renault,Megane,1.5 dCi Privilege,2006,362.000 km,Düz,Dizel,Sedan,1461 cc,100 hp,Önden Çekiş,"4,9 lt",60 lt,4 boyalı
868.000 TL,Ford,Focus,1.6 Ti-VCT Titanium,2016,86.000 km,Düz,Benzin,Sedan,1596 cc,125 hp,Önden Çekiş,6 lt,55 lt,Belirtilmemiş
738.750 TL,BMW,3 Serisi,316i Premium,2009,193.000 km,Düz,Benzin,Sedan,1597 cc,122 hp,Arkadan İtiş,"7,7 lt",60 lt,Tamamı orjinal
1.580.000 TL,BMW,5 Serisi,520d Premium,2013,241.000 km,Otomatik,Dizel,Sedan,1995 cc,184 hp,Arkadan İtiş,"5,2 lt",70 lt,8 boyalı
725.000 TL,Volkswagen,Jetta,1.6 TDi Trendline,2013,165.000 km,Yarı Otomatik,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,"4,7 lt",55 lt,Belirtilmemiş
225.000 TL,Tofaş,Doğan,SLX,1995,190.000 km,Düz,LPG & Benzin,Sedan,1581 cc,83 hp,Arkadan İtiş,50 lt,Belirtilmemiş,Takasa Uygun
298.500 TL,Mercedes - Benz,260,E,1988,380.000 km,Düz,LPG & Benzin,Sedan,2599 cc,160 hp,Arkadan İtiş,70 lt,8 boyalı,Takasa Uygun
1.100.000 TL,Mercedes - Benz,C,C 180 BlueEFFICIENCY Avantgarde,2012,164.000 km,Otomatik,Benzin,Sedan,1595 cc,156 hp,Arkadan İtiş,"6,4 lt",59 lt,Belirtilmemiş
789.900 TL,Ford,Focus,1.5 TDCi Trend X,2016,165.000 km,Yarı Otomatik,Dizel,Sedan,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,4 boyalı
440.000 TL,Fiat,Linea,1.6 Multijet Dynamic Plus,2011,166.000 km,Düz,Dizel,Sedan,1598 cc,105 hp,Önden Çekiş,5 lt,45 lt,"2 değişen, 6 boyalı"
2.154.000 TL,Mercedes - Benz,C,C 200 d BlueTEC AMG,2018,60.000 km,Otomatik,Dizel,Sedan,1598 cc,136 hp,Arkadan İtiş,"4,2 lt",41 lt,Tamamı orjinal
708.000 TL,Renault,Clio,1.5 dCi Icon,2016,144.000 km,Yarı Otomatik,Dizel,Hatchback/5,1461 cc,90 hp,Önden Çekiş,"3,7 lt",45 lt,Belirtilmemiş
1.395.000 TL,Mercedes - Benz,S,S 350 350 L,2006,430.000 km,Otomatik,LPG & Benzin,Sedan,3724 cc,245 hp,4WD (Sürekli),"11,9 lt",88 lt,Belirtilmemiş
745.000 TL,Ford,Focus,1.5 TDCi Trend X,2017,195.000 km,Yarı Otomatik,Dizel,Sedan,1499 cc,120 hp,Önden Çekiş,"4,2 lt",55 lt,Belirtilmemiş
176.500 TL,Renault,R 9,1.4 Broadway,1990,306.000 km,Düz,LPG & Benzin,Sedan,1390 cc,83 hp,Önden Çekiş,47 lt,5 boyalı,Takasa Uygun
500.000 TL,Ford,Mondeo,2.0 TDCi Trend,2008,346.000 km,Otomatik,Dizel,Sedan,1997 cc,130 hp,Önden Çekiş,"7,1 lt",70 lt,Belirtilmemiş
525.000 TL,Peugeot,301,1.6 HDi Active,2014,204.000 km,Düz,Dizel,Sedan,1560 cc,93 hp,Önden Çekiş,"4,3 lt",50 lt,Belirtilmemiş
